"","canton_factor_Lucerne","canton_factor_Berne + Solothurn","canton_factor_North-West","canton_factor_East & Zurich","canton_factor_Romandy","herdsize","production_type_factor_4","production_type_factor_2","production_type_factor_3","Isemination_on_farm_TRUE","Weaners_on_farm_TRUE","Fattening_on_farm_TRUE","horses_closeby_TRUE","dogs_closeby_TRUE","chicken_closeby_TRUE","cattle_closeby_TRUE","cats_closeby_TRUE","other_pigs_closeby_TRUE","other_poultry_closeby_TRUE","number_of_origins","quarantaine_concept_TRUE","quarantaine_in_herd_contact_TRUE","production_cycle_other","production_cycle_2","production_cycle_3","production_cycle_1","mode_stable_occupation_ai_centre_NA","mode_stable_occupation_ai_centre_TRUE","mode_stable_occupation_gilts_stable_TRUE","mode_stable_occupation_farrowing_stable_TRUE","litter_equalization_farrowing_stable_3","litter_equalization_farrowing_stable_2","mode_stable_occupation_weaner_stable_TRUE","mode_stable_occupation_fattener_stable_NA","mode_stable_occupation_fattener_stable_TRUE","passing_through_other_age_group_TRUE","outside_area_TRUE","outside_area_fattener_stable_TRUE","outside_area_contact_poultry_TRUE","outside_area_contact_wild_birds_TRUE","outside_area_contact_wild_boars_TRUE","contact_bird_in_stable_TRUE","cleaning_ai_centre_2","cleaning_ai_centre_1","cleaning_gilts_stable_TRUE","cleaning_farrowing_stable_TRUE","cleaning_weaner_stable_NA","cleaning_weaner_stable_TRUE","cleaning_fattener_stable_2","cleaning_fattener_stable_1","cleaning_quarantaine_NA","cleaning_quarantaine_1","cleaning_quarantaine_2","desinfection_ai_centre_TRUE","desinfection_gilts_stable_TRUE","desinfection_farrowing_stable_1","desinfection_farrowing_stable_2","desinfection_weaner_stable_2","desinfection_weaner_stable_1","desinfection_fattener_stable_TRUE","desinfection_fattener_stable_NA","drying_ai_centre_2","drying_ai_centre_1","drying_gilts_stable_TRUE","drying_farrowing_stable_TRUE","drying_weaner_stable_TRUE","drying_fattener_stable_2","drying_fattener_stable_NA","drying_fattener_stable_1","drying_quarantaine_TRUE","cleaning_desinfection_transport_vehicle_TRUE","cleaning_desinfection_transport_vehicle_NA","cleaning_shipment_area_TRUE","caretaker_type_3","caretaker_type_4","caretaker_type_2","caretaker_number","caretaker_ppe_stable_TRUE","caretaker_ppe_washing_interval_TRUE","caretaker_ppe_per_unit_TRUE","caretaker_per_unit_TRUE","caretaker_work_flow_hygiene_between_units_TRUE","caretaker_entry_ppe_only_TRUE","caretaker_disease_management_TRUE","caretaker_hands_washed_before_entry_TRUE","caretaker_boot_desinfection_TRUE","caretaker_contact_other_pigs_NA","caretaker_contact_other_pigs_TRUE","caretaker_contact_poultry_TRUE","caretaker_contact_poultry_NA","visitors_cumulative_contact_hours","ppe_visitors_TRUE","visitors_hands_washed_before_entry_TRUE","visitors_disease_management_NA","visitors_contact_other_pigs_TRUE","visitors_contact_other_pigs_NA","seperation_between_production_units_3","seperation_between_production_units_2","seperation_within_production_units_3","seperation_within_production_units_2","seperation_quarantaine_area_3","seperation_quarantaine_area_2","bird_nests_TRUE","farrowing_airspace_with_other_agegroup_NA","farrowing_airspace_with_other_agegroup_3","farrowing_airspace_with_other_agegroup_2","ai_airspace_with_other_agegroup_NA","ai_airspace_with_other_agegroup_3","ai_airspace_with_other_agegroup_2","gilts_airspace_with_other_agegroup_3","gilts_airspace_with_other_agegroup_2","weaners_airspace_with_other_agegroup_3","weaners_airspace_with_other_agegroup_4","fatteners_airspace_with_other_agegroup_4","fatteners_airspace_with_other_agegroup_3","vet_consultation_TRUE"
"116",1.85379918776857,-0.826846827215099,-0.242584949300485,-0.460308043755083,-0.395155852984804,0.288550384869543,-0.408507655586645,-0.53511729131464,1.37539846234921,0.813224036372102,0.510416743970309,-1.45189531303052,-0.293702008105524,1.05342057852229,-0.746993975879324,0.972368243002619,0.708502578410592,0.683244853190834,0.522786880524922,0.125868842171566,0.721245535134339,-0.746993975879324,-0.608799936463008,-0.408507655586645,1.16087150086021,-0.434686531827685,-0.840612953139732,1.08785964006908,0.911882345352023,0.854530410355432,1.9919839356782,-0.813224036372102,1.19973853360622,1.47901561164417,-0.339327065149329,-0.799736798808471,0.596511598341995,-0.840612953139732,-0.260440127148371,0.695837966907869,0.941694153527502,1.2404080961111,-0.721245535134339,-0.434686531827685,1.18009126113847,0.584237394672177,-0.497995983919549,0.658245665630879,-0.760013324333565,-0.395155852984804,0.522786880524922,-0.309385355577173,-0.242584949300485,-0.367794408974263,-0.339327065149329,-0.826846827215099,3.57572059559717,3.05635949019963,-0.897274455936065,-0.395155852984804,1.45189531303052,-0.559699167316458,-0.571969348977909,-0.571969348977909,0.695837966907869,0.633449624647684,-0.596511598341995,1.42561924927466,-0.53511729131464,-0.32456914940173,0.53511729131464,-0.460308043755083,1.35136294835319,1.26148061155665,-0.53511729131464,-0.621110117272113,0.183444171924788,0.734073700340003,0.42167679655717,-0.260440127148371,-0.447557473748001,0.786377524087261,0.988055650383099,2.51040188955052,1.07048168339433,1.9435099097331,-0.408507655586645,-0.309385355577173,-0.293702008105524,-0.547418182623364,-0.733440630178713,0.242584949300485,1.08785964006908,0.596511598341995,0.760013324333565,-0.584237394672177,-0.645825757531324,1.40013604781141,-0.868607433331903,1.05342057852229,-1.77238069650212,2.69715899914459,-0.510416743970309,-0.571969348977909,-0.381594914666171,1.32798929045213,-1.02018963200275,-0.53511729131464,1.9435099097331,-0.497995983919549,1.81214294937389,1.14205792160306,-0.472954833477578,-0.309385355577173,-0.353718980430959,-0.658245665630879
"117",-0.53511729131464,-0.826846827215099,-0.242584949300485,2.15507856848971,-0.395155852984804,-0.426261678072491,-0.408507655586645,-0.53511729131464,1.37539846234921,0.813224036372102,0.510416743970309,0.683244853190834,-0.293702008105524,-0.941694153527502,1.32798929045213,-1.02018963200275,0.708502578410592,0.683244853190834,0.522786880524922,-0.45685727899309,0.721245535134339,1.32798929045213,-0.608799936463008,-0.408507655586645,1.16087150086021,-0.434686531827685,-0.840612953139732,1.08785964006908,0.911882345352023,0.854530410355432,-0.497995983919549,1.21983605455815,1.19973853360622,-0.670716382024682,-0.339327065149329,-0.799736798808471,0.596511598341995,-0.840612953139732,-0.260440127148371,0.695837966907869,-1.05342057852229,-0.799736798808471,1.37539846234921,-0.434686531827685,1.18009126113847,0.584237394672177,-0.497995983919549,0.658245665630879,1.30524027439895,-0.395155852984804,-1.8975227515349,-0.309385355577173,4.08928914535102,-0.367794408974263,-0.339327065149329,-0.826846827215099,-0.277426597934263,-0.32456914940173,-0.897274455936065,-0.395155852984804,-0.683244853190834,-0.559699167316458,1.7343586710943,-0.571969348977909,-1.42561924927466,0.633449624647684,-0.596511598341995,-0.695837966907869,1.85379918776857,-0.32456914940173,0.53511729131464,-0.460308043755083,-0.734073700340003,-0.786377524087261,-0.53511729131464,-0.621110117272113,-1.09047368866402,0.734073700340003,0.42167679655717,-0.260440127148371,-0.447557473748001,0.786377524087261,0.988055650383099,-0.395155852984804,-0.926685636371211,-0.510416743970309,-0.408507655586645,-0.309385355577173,-0.293702008105524,-0.547418182623364,-0.92364826248647,-4.08928914535102,1.08785964006908,0.596511598341995,-1.30524027439895,1.69793992826601,-0.645825757531324,1.40013604781141,1.14205792160306,-0.941694153527502,0.559699167316458,-0.367794408974263,-0.510416743970309,-0.571969348977909,-0.381594914666171,1.32798929045213,0.972368243002619,-0.53511729131464,-0.510416743970309,-0.497995983919549,1.81214294937389,1.14205792160306,-0.472954833477578,-0.309385355577173,-0.353718980430959,-0.658245665630879
"118",-0.53511729131464,1.19973853360622,-0.242584949300485,-0.460308043755083,-0.395155852984804,0.86761688778172,2.42835106376506,-0.53511729131464,-0.721245535134339,-1.21983605455815,0.510416743970309,0.683244853190834,-0.293702008105524,-0.941694153527502,1.32798929045213,0.972368243002619,0.708502578410592,-1.45189531303052,0.522786880524922,-0.45685727899309,0.721245535134339,-0.746993975879324,1.62943512406276,-0.408507655586645,-0.854530410355432,-0.434686531827685,1.18009126113847,-0.911882345352023,-1.08785964006908,0.854530410355432,1.9919839356782,-0.813224036372102,1.19973853360622,-0.670716382024682,-0.339327065149329,-0.799736798808471,-1.66300203174132,-0.840612953139732,-0.260440127148371,-1.42561924927466,-1.05342057852229,1.2404080961111,-0.721245535134339,-0.434686531827685,-0.840612953139732,0.584237394672177,-0.497995983919549,0.658245665630879,-0.760013324333565,2.51040188955052,0.522786880524922,-0.309385355577173,-0.242584949300485,-0.367794408974263,-0.339327065149329,1.19973853360622,-0.277426597934263,-0.32456914940173,1.10557031177837,-0.395155852984804,-0.683244853190834,-0.559699167316458,-0.571969348977909,-0.571969348977909,0.695837966907869,0.633449624647684,-0.596511598341995,-0.695837966907869,1.85379918776857,-0.32456914940173,0.53511729131464,-0.460308043755083,-0.734073700340003,-0.786377524087261,-0.53511729131464,-0.621110117272113,-1.09047368866402,-1.35136294835319,0.42167679655717,3.80893685954493,-0.447557473748001,0.786377524087261,0.988055650383099,-0.395155852984804,-0.926685636371211,-0.510416743970309,-0.408507655586645,-0.309385355577173,-0.293702008105524,-0.547418182623364,-0.733440630178713,0.242584949300485,-0.911882345352023,0.596511598341995,0.760013324333565,-0.584237394672177,-0.645825757531324,-0.708502578410593,1.14205792160306,-0.941694153527502,0.559699167316458,-0.367794408974263,-0.510416743970309,-0.571969348977909,-0.381594914666171,-0.746993975879324,0.972368243002619,-0.53511729131464,-0.510416743970309,-0.497995983919549,-0.547418182623364,1.14205792160306,-0.472954833477578,-0.309385355577173,2.80448620198832,-0.658245665630879
"119",-0.53511729131464,1.19973853360622,-0.242584949300485,-0.460308043755083,-0.395155852984804,-0.128996084589386,-0.408507655586645,-0.53511729131464,-0.721245535134339,-1.21983605455815,-1.9435099097331,0.683244853190834,-0.293702008105524,-0.941694153527502,1.32798929045213,-1.02018963200275,0.708502578410592,0.683244853190834,0.522786880524922,0.125868842171566,0.721245535134339,1.32798929045213,-0.608799936463008,-0.408507655586645,-0.854530410355432,2.28210429209535,1.18009126113847,-0.911882345352023,-1.08785964006908,-1.16087150086021,-0.497995983919549,-0.813224036372102,-0.826846827215099,-0.670716382024682,-0.339327065149329,-0.799736798808471,0.596511598341995,1.18009126113847,-0.260440127148371,0.695837966907869,-1.05342057852229,1.2404080961111,-0.721245535134339,-0.434686531827685,-0.840612953139732,-1.69793992826601,1.9919839356782,-1.50703612920754,1.30524027439895,-0.395155852984804,0.522786880524922,-0.309385355577173,-0.242584949300485,-0.367794408974263,-0.339327065149329,-0.826846827215099,-0.277426597934263,-0.32456914940173,-0.897274455936065,-0.395155852984804,-0.683244853190834,-0.559699167316458,-0.571969348977909,-0.571969348977909,-1.42561924927466,-1.56602823871233,1.66300203174132,-0.695837966907869,-0.53511729131464,-0.32456914940173,-1.85379918776857,-0.460308043755083,-0.734073700340003,-0.786377524087261,-0.53511729131464,1.59714030155686,-0.453514758369616,0.734073700340003,0.42167679655717,-0.260440127148371,-0.447557473748001,-1.26148061155665,0.988055650383099,-0.395155852984804,-0.926685636371211,-0.510416743970309,-0.408507655586645,-0.309385355577173,-0.293702008105524,1.81214294937389,-0.733440630178713,0.242584949300485,-0.911882345352023,-1.66300203174132,-1.30524027439895,1.69793992826601,1.53601801791234,-0.708502578410593,1.14205792160306,-0.941694153527502,0.559699167316458,-0.367794408974263,-0.510416743970309,1.7343586710943,-0.381594914666171,-0.746993975879324,0.972368243002619,-0.53511729131464,-0.510416743970309,-0.497995983919549,-0.547418182623364,-0.868607433331903,-0.472954833477578,-0.309385355577173,-0.353718980430959,1.50703612920754
"120",-0.53511729131464,-0.826846827215099,-0.242584949300485,2.15507856848971,-0.395155852984804,1.45871147829148,-0.408507655586645,-0.53511729131464,-0.721245535134339,0.813224036372102,0.510416743970309,-1.45189531303052,-0.293702008105524,1.05342057852229,1.32798929045213,-1.02018963200275,0.708502578410592,-1.45189531303052,0.522786880524922,-1.03958340015775,-1.37539846234921,-0.746993975879324,-0.608799936463008,2.42835106376506,-0.854530410355432,-0.434686531827685,-0.840612953139732,1.08785964006908,0.911882345352023,0.854530410355432,1.9919839356782,-0.813224036372102,1.19973853360622,-0.670716382024682,2.92343317667114,1.2404080961111,0.596511598341995,1.18009126113847,-0.260440127148371,0.695837966907869,-1.05342057852229,-0.799736798808471,1.37539846234921,-0.434686531827685,1.18009126113847,0.584237394672177,-0.497995983919549,0.658245665630879,-0.760013324333565,-0.395155852984804,0.522786880524922,-0.309385355577173,-0.242584949300485,-0.367794408974263,-0.339327065149329,-0.826846827215099,3.57572059559717,3.05635949019963,-0.897274455936065,-0.395155852984804,-0.683244853190834,-0.559699167316458,1.7343586710943,-0.571969348977909,-1.42561924927466,-1.56602823871233,-0.596511598341995,-0.695837966907869,1.85379918776857,-0.32456914940173,-1.85379918776857,2.15507856848971,-0.734073700340003,1.26148061155665,-0.53511729131464,-0.621110117272113,-0.453514758369616,0.734073700340003,0.42167679655717,-0.260440127148371,2.21647510808534,0.786377524087261,0.988055650383099,-0.395155852984804,1.07048168339433,-0.510416743970309,-0.408507655586645,-0.309385355577173,-0.293702008105524,-0.547418182623364,2.11967385443765,0.242584949300485,1.08785964006908,0.596511598341995,0.760013324333565,-0.584237394672177,-0.645825757531324,-0.708502578410593,1.14205792160306,-0.941694153527502,0.559699167316458,-0.367794408974263,-0.510416743970309,-0.571969348977909,-0.381594914666171,1.32798929045213,-1.02018963200275,-0.53511729131464,-0.510416743970309,-0.497995983919549,-0.547418182623364,1.14205792160306,-0.472954833477578,-0.309385355577173,2.80448620198832,-0.658245665630879
"121",-0.53511729131464,-0.826846827215099,-0.242584949300485,2.15507856848971,-0.395155852984804,-0.111813102307125,-0.408507655586645,-0.53511729131464,-0.721245535134339,-1.21983605455815,-1.9435099097331,0.683244853190834,-0.293702008105524,-0.941694153527502,-0.746993975879324,-1.02018963200275,-1.40013604781141,-1.45189531303052,0.522786880524922,-0.45685727899309,0.721245535134339,-0.746993975879324,-0.608799936463008,2.42835106376506,-0.854530410355432,-0.434686531827685,1.18009126113847,-0.911882345352023,-1.08785964006908,-1.16087150086021,-0.497995983919549,-0.813224036372102,-0.826846827215099,-0.670716382024682,2.92343317667114,-0.799736798808471,-1.66300203174132,-0.840612953139732,-0.260440127148371,-1.42561924927466,-1.05342057852229,1.2404080961111,-0.721245535134339,-0.434686531827685,-0.840612953139732,-1.69793992826601,1.9919839356782,-1.50703612920754,-0.760013324333565,-0.395155852984804,0.522786880524922,-0.309385355577173,-0.242584949300485,-0.367794408974263,-0.339327065149329,-0.826846827215099,-0.277426597934263,-0.32456914940173,-0.897274455936065,2.51040188955052,-0.683244853190834,-0.559699167316458,-0.571969348977909,-0.571969348977909,-1.42561924927466,-1.56602823871233,-0.596511598341995,-0.695837966907869,-0.53511729131464,-0.32456914940173,0.53511729131464,-0.460308043755083,1.35136294835319,-0.786377524087261,-0.53511729131464,-0.621110117272113,-1.09047368866402,0.734073700340003,0.42167679655717,-0.260440127148371,-0.447557473748001,-1.26148061155665,0.988055650383099,-0.395155852984804,1.07048168339433,-0.510416743970309,-0.408507655586645,-0.309385355577173,-0.293702008105524,-0.547418182623364,-1.11385589479423,0.242584949300485,1.08785964006908,0.596511598341995,0.760013324333565,-0.584237394672177,1.53601801791234,-0.708502578410593,-0.868607433331903,1.05342057852229,-1.77238069650212,2.69715899914459,-0.510416743970309,1.7343586710943,-0.381594914666171,-0.746993975879324,0.972368243002619,-0.53511729131464,-0.510416743970309,-0.497995983919549,-0.547418182623364,-0.868607433331903,-0.472954833477578,-0.309385355577173,-0.353718980430959,1.50703612920754
"122",-0.53511729131464,1.19973853360622,-0.242584949300485,-0.460308043755083,-0.395155852984804,-0.885047305008845,-0.408507655586645,-0.53511729131464,-0.721245535134339,-1.21983605455815,-1.9435099097331,0.683244853190834,-0.293702008105524,1.05342057852229,1.32798929045213,0.972368243002619,0.708502578410592,0.683244853190834,0.522786880524922,1.87404720566553,0.721245535134339,1.32798929045213,-0.608799936463008,-0.408507655586645,1.16087150086021,-0.434686531827685,1.18009126113847,-0.911882345352023,-1.08785964006908,-1.16087150086021,-0.497995983919549,-0.813224036372102,-0.826846827215099,-0.670716382024682,-0.339327065149329,-0.799736798808471,-1.66300203174132,-0.840612953139732,-0.260440127148371,-1.42561924927466,-1.05342057852229,1.2404080961111,-0.721245535134339,-0.434686531827685,-0.840612953139732,-1.69793992826601,1.9919839356782,-1.50703612920754,-0.760013324333565,-0.395155852984804,0.522786880524922,-0.309385355577173,-0.242584949300485,-0.367794408974263,-0.339327065149329,-0.826846827215099,-0.277426597934263,-0.32456914940173,-0.897274455936065,-0.395155852984804,-0.683244853190834,-0.559699167316458,-0.571969348977909,-0.571969348977909,-1.42561924927466,-1.56602823871233,-0.596511598341995,-0.695837966907869,-0.53511729131464,-0.32456914940173,0.53511729131464,-0.460308043755083,-0.734073700340003,-0.786377524087261,-0.53511729131464,1.59714030155686,-0.453514758369616,0.734073700340003,0.42167679655717,-0.260440127148371,-0.447557473748001,-1.26148061155665,-1.00399203184089,-0.395155852984804,1.07048168339433,-0.510416743970309,-0.408507655586645,-0.309385355577173,-0.293702008105524,1.81214294937389,-0.92364826248647,0.242584949300485,-0.911882345352023,0.596511598341995,0.760013324333565,-0.584237394672177,1.53601801791234,-0.708502578410593,-0.868607433331903,-0.941694153527502,-1.77238069650212,-0.367794408974263,-0.510416743970309,1.7343586710943,-0.381594914666171,-0.746993975879324,0.972368243002619,-0.53511729131464,-0.510416743970309,-0.497995983919549,-0.547418182623364,-0.868607433331903,-0.472954833477578,-0.309385355577173,-0.353718980430959,-0.658245665630879
"123",-0.53511729131464,1.19973853360622,-0.242584949300485,-0.460308043755083,-0.395155852984804,0.822941133847842,-0.408507655586645,1.85379918776857,-0.721245535134339,0.813224036372102,0.510416743970309,0.683244853190834,-0.293702008105524,-0.941694153527502,1.32798929045213,0.972368243002619,0.708502578410592,-1.45189531303052,0.522786880524922,-1.03958340015775,-1.37539846234921,-0.746993975879324,-0.608799936463008,-0.408507655586645,1.16087150086021,-0.434686531827685,-0.840612953139732,1.08785964006908,0.911882345352023,0.854530410355432,-0.497995983919549,1.21983605455815,1.19973853360622,-0.670716382024682,-0.339327065149329,-0.799736798808471,0.596511598341995,1.18009126113847,3.80893685954493,0.695837966907869,-1.05342057852229,1.2404080961111,1.37539846234921,-0.434686531827685,1.18009126113847,0.584237394672177,-0.497995983919549,0.658245665630879,1.30524027439895,-0.395155852984804,0.522786880524922,-0.309385355577173,-0.242584949300485,-0.367794408974263,-0.339327065149329,-0.826846827215099,-0.277426597934263,3.05635949019963,-0.897274455936065,-0.395155852984804,-0.683244853190834,1.77238069650212,-0.571969348977909,1.7343586710943,0.695837966907869,0.633449624647684,1.66300203174132,-0.695837966907869,-0.53511729131464,-0.32456914940173,-1.85379918776857,2.15507856848971,-0.734073700340003,1.26148061155665,-0.53511729131464,-0.621110117272113,8.46391026575205,0.734073700340003,0.42167679655717,-0.260440127148371,2.21647510808534,0.786377524087261,0.988055650383099,-0.395155852984804,1.07048168339433,1.9435099097331,-0.408507655586645,-0.309385355577173,-0.293702008105524,1.81214294937389,1.73925858982213,0.242584949300485,1.08785964006908,0.596511598341995,0.760013324333565,-0.584237394672177,-0.645825757531324,1.40013604781141,-0.868607433331903,1.05342057852229,-1.77238069650212,-0.367794408974263,-0.510416743970309,-0.571969348977909,-0.381594914666171,1.32798929045213,-1.02018963200275,1.85379918776857,-0.510416743970309,-0.497995983919549,1.81214294937389,1.14205792160306,-0.472954833477578,-0.309385355577173,-0.353718980430959,-0.658245665630879
"124",-0.53511729131464,-0.826846827215099,-0.242584949300485,2.15507856848971,-0.395155852984804,0.0789180010259657,-0.408507655586645,-0.53511729131464,-0.721245535134339,0.813224036372102,0.510416743970309,-1.45189531303052,-0.293702008105524,-0.941694153527502,-0.746993975879324,-1.02018963200275,-1.40013604781141,0.683244853190834,0.522786880524922,0.125868842171566,0.721245535134339,-0.746993975879324,-0.608799936463008,-0.408507655586645,-0.854530410355432,2.28210429209535,-0.840612953139732,-0.911882345352023,0.911882345352023,0.854530410355432,-0.497995983919549,1.21983605455815,-0.826846827215099,1.47901561164417,-0.339327065149329,1.2404080961111,-1.66300203174132,-0.840612953139732,-0.260440127148371,-1.42561924927466,-1.05342057852229,1.2404080961111,1.37539846234921,-0.434686531827685,1.18009126113847,0.584237394672177,-0.497995983919549,0.658245665630879,-0.760013324333565,-0.395155852984804,0.522786880524922,-0.309385355577173,-0.242584949300485,-0.367794408974263,-0.339327065149329,1.19973853360622,-0.277426597934263,-0.32456914940173,1.10557031177837,-0.395155852984804,1.45189531303052,-0.559699167316458,1.7343586710943,-0.571969348977909,-1.42561924927466,-1.56602823871233,-0.596511598341995,1.42561924927466,-0.53511729131464,-0.32456914940173,0.53511729131464,-0.460308043755083,1.35136294835319,-0.786377524087261,1.85379918776857,-0.621110117272113,0.183444171924788,0.734073700340003,0.42167679655717,-0.260440127148371,-0.447557473748001,0.786377524087261,0.988055650383099,-0.395155852984804,1.07048168339433,-0.510416743970309,-0.408507655586645,-0.309385355577173,-0.293702008105524,-0.547418182623364,1.73925858982213,0.242584949300485,1.08785964006908,-1.66300203174132,0.760013324333565,-0.584237394672177,-0.645825757531324,1.40013604781141,-0.868607433331903,1.05342057852229,-1.77238069650212,-0.367794408974263,-0.510416743970309,-0.571969348977909,-0.381594914666171,1.32798929045213,-1.02018963200275,-0.53511729131464,1.9435099097331,-0.497995983919549,1.81214294937389,1.14205792160306,-0.472954833477578,-0.309385355577173,-0.353718980430959,-0.658245665630879
"125",-0.53511729131464,-0.826846827215099,-0.242584949300485,2.15507856848971,-0.395155852984804,-0.369557836541032,-0.408507655586645,-0.53511729131464,-0.721245535134339,-1.21983605455815,-1.9435099097331,0.683244853190834,-0.293702008105524,-0.941694153527502,-0.746993975879324,-1.02018963200275,-1.40013604781141,0.683244853190834,0.522786880524922,0.125868842171566,0.721245535134339,-0.746993975879324,-0.608799936463008,2.42835106376506,-0.854530410355432,-0.434686531827685,1.18009126113847,-0.911882345352023,-1.08785964006908,-1.16087150086021,-0.497995983919549,-0.813224036372102,-0.826846827215099,-0.670716382024682,2.92343317667114,1.2404080961111,-1.66300203174132,-0.840612953139732,-0.260440127148371,-1.42561924927466,-1.05342057852229,1.2404080961111,-0.721245535134339,-0.434686531827685,-0.840612953139732,-1.69793992826601,1.9919839356782,-1.50703612920754,-0.760013324333565,-0.395155852984804,0.522786880524922,-0.309385355577173,-0.242584949300485,-0.367794408974263,-0.339327065149329,-0.826846827215099,-0.277426597934263,-0.32456914940173,-0.897274455936065,-0.395155852984804,-0.683244853190834,-0.559699167316458,-0.571969348977909,-0.571969348977909,-1.42561924927466,-1.56602823871233,-0.596511598341995,-0.695837966907869,-0.53511729131464,-0.32456914940173,0.53511729131464,-0.460308043755083,-0.734073700340003,1.26148061155665,-0.53511729131464,-0.621110117272113,0.820403102219193,0.734073700340003,-2.35251265447684,-0.260440127148371,-0.447557473748001,-1.26148061155665,0.988055650383099,-0.395155852984804,-0.926685636371211,-0.510416743970309,2.42835106376506,-0.309385355577173,-0.293702008105524,-0.547418182623364,-0.733440630178713,0.242584949300485,-0.911882345352023,0.596511598341995,-1.30524027439895,1.69793992826601,1.53601801791234,-0.708502578410593,-0.868607433331903,1.05342057852229,-1.77238069650212,2.69715899914459,-0.510416743970309,1.7343586710943,-0.381594914666171,-0.746993975879324,0.972368243002619,-0.53511729131464,-0.510416743970309,-0.497995983919549,-0.547418182623364,-0.868607433331903,-0.472954833477578,-0.309385355577173,-0.353718980430959,-0.658245665630879
